generation,bestCost,elapsedTime,feasability
132,0.0,1.0444239070002368,1446
133,0.0,1.0521502899991901,1496
134,0.0,1.0599398020003719,1516
135,0.0,1.0677452300005825,1407
136,0.0,1.0755067019999842,1438
137,0.0,1.0832790869990276,1510
138,0.0,1.0910512110003765,1438
139,0.0,1.0987882720000925,1501
140,0.0,1.1066371169999911,1448
141,0.0,1.1143965179999213,1500
142,0.0,1.1221432259990252,1529
143,0.0,1.1298573089989077,1376
144,0.0,1.1376595130004716,1392
145,0.0,1.1453233619995444,1417
146,0.0,1.153118488000473,1506
147,0.0,1.1608599449991743,1394
148,0.0,1.1685987849996309,1423
149,0.0,1.1763613040002383,1338
150,0.0,1.1841675870000472,1519
151,0.0,1.191822401000536,1422
152,0.0,1.1996219439988636,1466
153,0.0,1.2073818949993438,1316
154,0.0,1.2150924899997335,1595
155,0.0,1.222827089999555,1341
156,0.0,1.2314772859990626,1334
157,0.0,1.2392634699990595,1226
158,0.0,1.246972258999449,1316
159,0.0,1.2547521369997412,1315
160,0.0,1.2625600249994022,1332
161,0.0,1.2702075929992134,1270
162,0.0,1.2780504019992804,1277
163,0.0,1.285796341000605,1363
164,0.0,1.2935032379991753,1379
165,0.0,1.3013042679995124,1274
166,0.0,1.309053273000245,1343
167,0.0,1.3168323150002834,1307
168,0.0,1.3251178649989015,1326
169,0.0,1.332967132999329,1276
170,0.0,1.3408065929997974,1218
171,0.0,1.3487234009990061,1235
172,0.0,1.3565769149990956,1106
173,0.0,1.3644673689996125,1272
174,0.0,1.372325323000041,1298
175,0.0,1.3802704560002894,1311
176,0.0,1.3880678440000338,1171
177,0.0,1.396006597999076,1092
178,0.0,1.4039176699989184,1240
179,0.0,1.411852450999504,1244
180,0.0,1.419714532999933,1229
181,0.0,1.4275921400003426,1239
182,0.0,1.4354703160006466,1157
183,0.0,1.443417700998907,1081
184,0.0,1.4513264899997012,1258
185,0.0,1.4593377679993864,1165
186,0.0,1.4672089609994146,1227
187,0.0,1.4751527970001916,1126
188,0.0,1.482955845000106,1107
